cardholder_id,Token,SubBIN,card_network,card_type,home_country,account_open_date,avg_txn_amount,std_txn_amount,usual_online_ratio,risk_segment,prior_chargebacks
CH0000255,307192591,452647,VISA,DEBIT,CAN,2018-04-22,78.22,46.06,0.2,LOW,0
CH0000256,312809895,469736,VISA,DEBIT,USA,2020-03-02,193.33,22.05,0.496,HIGH,0
CH0000257,133671300,545873,MASTERCARD,DEBIT,CAN,2020-12-10,34.29,14.31,0.165,LOW,0
CH0000258,227135932,408925,VISA,DEBIT,CAN,2024-02-16,80.18,12.55,0.358,LOW,0
CH0000259,599367221,408925,VISA,DEBIT,ESP,2021-01-26,68.15,24.93,0.121,MEDIUM,0
CH0000260,592122955,535017,MASTERCARD,DEBIT,CAN,2022-04-11,19.97,14.01,0.274,LOW,1
CH0000261,433830054,477394,VISA,DEBIT,GBR,2019-04-12,178.76,16.8,0.534,HIGH,0
CH0000262,846810767,546786,MASTERCARD,DEBIT,CAN,2023-08-21,129.44,24.75,0.481,LOW,0
CH0000263,514030538,545873,MASTERCARD,DEBIT,IND,2018-03-21,68.52,62.72,0.298,LOW,0
CH0000264,827426323,443301,VISA,CREDIT,GBR,2018-07-27,54.1,10.95,0.12,LOW,0
CH0000265,966890681,528539,MASTERCARD,PREPAID,USA,2019-09-01,66.7,27.6,0.672,LOW,0
CH0000266,282464481,443301,VISA,CREDIT,CAN,2021-07-20,117.44,12.8,0.186,LOW,0
CH0000267,957609454,528539,MASTERCARD,DEBIT,GBR,2020-12-02,69.57,19.42,0.269,HIGH,0
CH0000268,671347978,551986,MASTERCARD,PREPAID,USA,2018-10-22,39.1,47.37,0.245,LOW,0
CH0000269,361826053,485858,VISA,PREPAID,USA,2019-02-05,44.09,16.3,0.205,MEDIUM,0
CH0000270,659673989,443887,VISA,DEBIT,USA,2019-06-19,66.04,23.15,0.265,LOW,0
CH0000271,563551415,469736,VISA,DEBIT,AUS,2023-09-17,31.62,29.51,0.263,LOW,0
CH0000272,914978969,409417,VISA,CREDIT,GBR,2022-03-06,87.07,41.29,0.535,MEDIUM,0
CH0000273,992244519,485858,VISA,PREPAID,CAN,2019-10-08,35.36,19.52,0.341,LOW,0
CH0000274,942439211,556337,MASTERCARD,CREDIT,CAN,2024-02-04,31.08,57.77,0.328,LOW,0
CH0000275,262631796,485858,VISA,CREDIT,USA,2020-05-03,857.92,20.76,0.374,LOW,0
CH0000276,248147035,532518,MASTERCARD,CREDIT,USA,2022-07-07,314.78,36.26,0.384,MEDIUM,1
CH0000277,579841148,443887,VISA,PREPAID,GBR,2021-02-15,74.83,24.19,0.52,LOW,0
CH0000278,140419557,556337,MASTERCARD,DEBIT,GBR,2018-09-23,131.74,42.29,0.085,LOW,0
CH0000279,368918163,485858,VISA,DEBIT,USA,2019-01-28,150.92,91.52,0.135,MEDIUM,0
CH0000280,491587353,452647,VISA,CREDIT,GBR,2022-06-13,62.78,22.95,0.025,LOW,0
CH0000281,972435977,548056,MASTERCARD,DEBIT,CAN,2020-02-20,83.61,26.85,0.089,MEDIUM,0
CH0000282,993138006,465456,VISA,DEBIT,USA,2024-11-11,54.07,20.92,0.434,LOW,1
CH0000283,236385948,532518,MASTERCARD,DEBIT,GBR,2020-02-02,182.1,19.08,0.165,LOW,0
CH0000284,902509538,408594,VISA,DEBIT,GBR,2024-01-02,184.11,17.82,0.161,LOW,1
CH0000285,181835942,548056,MASTERCARD,DEBIT,AUS,2018-10-13,232.65,26.81,0.236,LOW,0
CH0000286,773747216,548056,MASTERCARD,CREDIT,GBR,2022-12-02,82.5,17.01,0.438,MEDIUM,0
CH0000287,861078434,545873,MASTERCARD,DEBIT,IND,2020-03-16,377.75,17.32,0.283,MEDIUM,0
CH0000288,901713240,477394,VISA,CREDIT,GBR,2020-06-05,62.73,4.06,0.283,LOW,0
CH0000289,904101974,443301,VISA,DEBIT,FRA,2023-03-18,342.94,62.24,0.329,LOW,0
CH0000290,204382814,443887,VISA,PREPAID,USA,2019-04-08,46.03,72.7,0.528,LOW,0
CH0000291,566972523,469736,VISA,CREDIT,USA,2023-09-11,23.62,40.02,0.403,LOW,0
CH0000292,522590768,443887,VISA,PREPAID,USA,2018-11-06,337.73,16.05,0.141,LOW,0
CH0000293,384336146,519127,MASTERCARD,DEBIT,GBR,2021-06-19,113.1,12.7,0.444,MEDIUM,0
CH0000294,119902759,546786,MASTERCARD,DEBIT,IND,2021-10-13,101.02,10.6,0.384,MEDIUM,0
CH0000295,402025286,545873,MASTERCARD,CREDIT,GBR,2023-05-08,49.98,39.79,0.522,LOW,0
CH0000296,469197930,420146,VISA,CREDIT,GBR,2024-11-17,33.92,57.93,0.27,MEDIUM,0
CH0000297,436291955,408594,VISA,DEBIT,GBR,2020-03-16,36.59,29.95,0.199,MEDIUM,0
CH0000298,897666324,546786,MASTERCARD,CREDIT,IND,2019-12-27,74.5,45.36,0.411,LOW,0
CH0000299,185020000,469736,VISA,CREDIT,DEU,2019-03-29,59.14,35.41,0.284,LOW,0
CH0000300,762955621,420146,VISA,DEBIT,GBR,2018-06-02,14.12,17.07,0.273,LOW,0
CH0000301,772110649,452647,VISA,CREDIT,AUS,2022-12-19,258.53,49.68,0.351,LOW,0
CH0000302,441992306,546786,MASTERCARD,DEBIT,CAN,2021-02-07,47.67,47.82,0.596,LOW,0
CH0000303,336214463,556337,MASTERCARD,DEBIT,GBR,2018-10-05,179.6,14.96,0.451,LOW,0
CH0000304,104776364,485858,VISA,CREDIT,GBR,2021-02-07,37.92,44.0,0.54,LOW,0
CH0000305,943131834,497561,VISA,DEBIT,GBR,2019-11-21,75.48,24.81,0.281,MEDIUM,0
CH0000306,952958315,443887,VISA,CREDIT,GBR,2020-02-11,145.16,23.18,0.407,LOW,0
CH0000307,160878576,420146,VISA,CREDIT,CAN,2018-04-04,129.99,34.27,0.179,LOW,0
CH0000308,902720307,516405,MASTERCARD,PREPAID,USA,2022-08-20,53.82,33.64,0.366,LOW,0
CH0000309,237955884,443301,VISA,DEBIT,USA,2023-08-06,100.23,46.21,0.13,LOW,1
CH0000310,772065509,548056,MASTERCARD,DEBIT,IND,2018-09-30,114.52,16.29,0.348,MEDIUM,1
CH0000311,639444511,452647,VISA,DEBIT,GBR,2021-10-25,59.24,38.07,0.049,LOW,0
CH0000312,747934110,477394,VISA,CREDIT,AUS,2023-08-17,27.36,13.52,0.067,LOW,0
CH0000313,887105835,519127,MASTERCARD,DEBIT,IND,2020-08-10,40.46,24.36,0.277,LOW,0
CH0000314,140306353,409417,VISA,CREDIT,GBR,2019-03-07,49.24,25.35,0.185,LOW,0
CH0000315,276791198,551986,MASTERCARD,DEBIT,USA,2019-10-12,68.09,48.52,0.345,MEDIUM,0
CH0000316,352457755,409417,VISA,DEBIT,GBR,2022-08-31,238.39,27.26,0.404,LOW,0
CH0000317,379291305,519127,MASTERCARD,CREDIT,ESP,2018-10-09,137.83,23.17,0.163,LOW,0
CH0000318,799664353,408594,VISA,CREDIT,USA,2024-08-31,34.71,63.79,0.298,LOW,0
CH0000319,388375504,409417,VISA,DEBIT,DEU,2018-11-29,289.81,20.96,0.265,LOW,0
CH0000320,974643782,551986,MASTERCARD,CREDIT,ESP,2023-09-13,62.61,20.44,0.482,LOW,0
CH0000321,550667066,420146,VISA,DEBIT,USA,2023-05-05,114.19,8.79,0.523,LOW,0
CH0000322,490328962,420146,VISA,CREDIT,IND,2022-10-24,31.46,23.8,0.237,HIGH,0
CH0000323,940935233,556337,MASTERCARD,DEBIT,USA,2022-01-30,46.44,15.43,0.545,LOW,0
CH0000324,112542658,548056,MASTERCARD,CREDIT,GBR,2024-08-12,152.99,23.33,0.311,MEDIUM,0
CH0000325,256850678,535660,MASTERCARD,DEBIT,FRA,2020-01-30,33.01,31.31,0.21,LOW,0
CH0000326,306690426,549302,MASTERCARD,DEBIT,USA,2024-01-19,69.7,14.14,0.14,LOW,0
CH0000327,351367754,532518,MASTERCARD,CREDIT,DEU,2024-01-17,97.2,16.55,0.296,LOW,0
CH0000328,218639995,535017,MASTERCARD,DEBIT,IND,2024-11-26,29.42,10.38,0.309,LOW,0
CH0000329,116165271,548056,MASTERCARD,DEBIT,GBR,2018-06-14,16.09,19.97,0.697,LOW,0
CH0000330,709892805,469736,VISA,DEBIT,USA,2024-08-11,137.81,15.38,0.55,LOW,0
CH0000331,972378920,408925,VISA,DEBIT,GBR,2019-11-22,658.99,98.15,0.463,MEDIUM,0
CH0000332,209649253,545873,MASTERCARD,CREDIT,GBR,2020-08-27,96.26,66.85,0.451,LOW,0
CH0000333,555696937,532518,MASTERCARD,DEBIT,IND,2019-05-03,112.24,60.65,0.445,LOW,0
CH0000334,934752126,452647,VISA,CREDIT,GBR,2021-11-23,32.88,12.47,0.121,MEDIUM,0
CH0000335,724836191,443887,VISA,CREDIT,FRA,2018-10-21,216.1,24.38,0.381,LOW,0
CH0000336,789569312,408594,VISA,DEBIT,USA,2021-10-02,49.33,13.17,0.417,LOW,0
CH0000337,623004947,546786,MASTERCARD,CREDIT,USA,2023-09-27,169.18,81.92,0.511,MEDIUM,1
CH0000338,475332206,535017,MASTERCARD,DEBIT,GBR,2018-11-03,108.4,44.64,0.274,LOW,0
CH0000339,279798086,443301,VISA,DEBIT,GBR,2022-02-01,110.54,14.42,0.121,LOW,0
CH0000340,877882944,545873,MASTERCARD,DEBIT,USA,2024-11-24,107.19,33.84,0.523,LOW,1
CH0000341,823712072,551986,MASTERCARD,DEBIT,GBR,2020-07-14,104.5,11.14,0.293,LOW,1
CH0000342,743866415,519127,MASTERCARD,DEBIT,IND,2022-10-09,83.66,24.98,0.024,LOW,0
CH0000343,175949293,465456,VISA,DEBIT,USA,2019-05-19,144.81,24.4,0.246,LOW,0
CH0000344,765085602,519127,MASTERCARD,CREDIT,GBR,2023-11-27,37.31,42.26,0.438,LOW,0
CH0000345,843358459,545873,MASTERCARD,CREDIT,USA,2019-12-14,55.09,49.04,0.653,LOW,0
CH0000346,490452277,551986,MASTERCARD,PREPAID,GBR,2019-04-30,215.83,27.45,0.404,LOW,0
CH0000347,610553994,477394,VISA,CREDIT,GBR,2024-02-13,76.58,23.7,0.378,LOW,0
CH0000348,934806294,546786,MASTERCARD,CREDIT,CAN,2020-12-26,51.38,3.89,0.39,LOW,0
CH0000349,172782596,545873,MASTERCARD,DEBIT,GBR,2020-07-29,152.61,69.22,0.273,LOW,0
CH0000350,975808464,469736,VISA,CREDIT,GBR,2018-09-15,130.31,18.27,0.362,MEDIUM,0
CH0000351,218995036,452647,VISA,DEBIT,USA,2022-12-14,23.57,28.83,0.272,LOW,0
CH0000352,539725640,548056,MASTERCARD,PREPAID,USA,2021-08-25,119.58,105.16,0.465,LOW,0
CH0000353,696577790,548056,MASTERCARD,PREPAID,FRA,2022-03-11,74.43,13.24,0.114,LOW,0
CH0000354,382363801,477394,VISA,DEBIT,AUS,2022-05-31,117.86,27.46,0.379,MEDIUM,0
CH0000355,960060930,452647,VISA,CREDIT,CAN,2018-03-21,67.26,36.53,0.388,LOW,0
CH0000356,568920464,485858,VISA,CREDIT,USA,2020-07-04,96.68,52.22,0.254,MEDIUM,0
CH0000357,357801603,519127,MASTERCARD,CREDIT,USA,2023-11-18,15.41,27.13,0.216,LOW,0
CH0000358,964256002,556337,MASTERCARD,DEBIT,GBR,2019-02-05,32.59,54.89,0.664,LOW,0
CH0000359,932327585,469736,VISA,CREDIT,AUS,2024-03-27,120.55,21.13,0.336,LOW,0
CH0000360,549248297,443301,VISA,CREDIT,USA,2019-01-05,543.02,37.57,0.242,LOW,0
CH0000361,637242497,485858,VISA,DEBIT,GBR,2022-03-05,89.46,34.76,0.042,MEDIUM,0
CH0000362,599678237,497561,VISA,CREDIT,USA,2020-05-14,38.31,25.67,0.496,MEDIUM,0
CH0000363,233387589,535017,MASTERCARD,DEBIT,CAN,2019-02-05,74.32,32.92,0.346,LOW,0
CH0000364,670577599,546786,MASTERCARD,PREPAID,USA,2019-01-18,32.63,16.04,0.386,LOW,0
CH0000365,750990371,477394,VISA,DEBIT,GBR,2023-11-05,181.25,22.66,0.158,LOW,0
CH0000366,773943641,408925,VISA,DEBIT,DEU,2022-03-14,69.3,12.53,0.538,MEDIUM,0
CH0000367,477202886,485858,VISA,DEBIT,GBR,2024-05-27,154.87,20.8,0.43,MEDIUM,0
CH0000368,105859928,535017,MASTERCARD,CREDIT,FRA,2020-08-05,58.98,53.67,0.519,HIGH,0
CH0000369,969608719,545873,MASTERCARD,CREDIT,USA,2022-02-10,166.26,34.89,0.08,LOW,0
CH0000370,249373340,548056,MASTERCARD,DEBIT,FRA,2018-03-11,18.19,32.61,0.142,LOW,0
CH0000371,636438297,469736,VISA,DEBIT,DEU,2020-09-01,68.01,10.39,0.055,HIGH,0
CH0000372,263321405,519127,MASTERCARD,CREDIT,USA,2021-12-23,102.69,32.85,0.336,LOW,0
CH0000373,939720898,469736,VISA,DEBIT,CAN,2023-11-24,53.8,26.11,0.338,LOW,0
CH0000374,764492985,535017,MASTERCARD,DEBIT,GBR,2023-01-01,88.91,37.43,0.238,LOW,0
CH0000375,488871905,528539,MASTERCARD,PREPAID,GBR,2019-07-03,87.71,62.17,0.544,HIGH,0
CH0000376,520643440,497561,VISA,DEBIT,GBR,2023-12-22,154.33,21.21,0.541,LOW,0
CH0000377,806287103,528539,MASTERCARD,CREDIT,USA,2019-03-23,109.64,22.44,0.422,MEDIUM,0
CH0000378,116053105,408594,VISA,DEBIT,GBR,2020-11-14,91.32,47.03,0.162,LOW,0
CH0000379,198229596,549302,MASTERCARD,CREDIT,USA,2021-05-30,134.77,18.88,0.604,LOW,0
CH0000380,359138580,465456,VISA,CREDIT,ESP,2021-09-20,22.59,28.57,0.141,MEDIUM,0
CH0000381,846485752,497561,VISA,DEBIT,AUS,2024-09-26,36.53,8.18,0.183,LOW,0
CH0000382,325461855,485858,VISA,CREDIT,GBR,2023-06-01,22.02,22.54,0.358,LOW,0
CH0000383,817135378,477394,VISA,PREPAID,USA,2021-06-15,103.43,59.32,0.142,LOW,0
CH0000384,309376667,408925,VISA,CREDIT,GBR,2021-08-30,92.86,33.16,0.26,LOW,0
CH0000385,400819775,469736,VISA,DEBIT,GBR,2023-06-30,201.99,46.51,0.163,LOW,0
CH0000386,577692630,545873,MASTERCARD,DEBIT,DEU,2019-07-07,88.35,48.12,0.384,LOW,0
CH0000387,788632451,452647,VISA,PREPAID,ESP,2021-12-05,40.23,60.92,0.187,LOW,0
CH0000388,645414237,469736,VISA,DEBIT,GBR,2022-04-27,74.23,22.01,0.205,MEDIUM,0
CH0000389,939901458,556337,MASTERCARD,DEBIT,GBR,2019-10-22,14.87,47.72,0.412,HIGH,0
CH0000390,880965057,519127,MASTERCARD,DEBIT,USA,2023-12-09,48.11,104.44,0.085,LOW,0
CH0000391,778018178,443887,VISA,CREDIT,USA,2024-07-29,10.2,26.69,0.581,LOW,1
CH0000392,642796440,409417,VISA,DEBIT,GBR,2022-10-05,86.73,12.28,0.233,LOW,0
CH0000393,360870233,549302,MASTERCARD,DEBIT,GBR,2024-12-10,53.33,18.97,0.247,LOW,0
CH0000394,471314411,516405,MASTERCARD,CREDIT,USA,2022-06-08,59.99,35.91,0.487,LOW,0
CH0000395,207004858,420146,VISA,DEBIT,GBR,2024-01-16,31.65,10.0,0.186,LOW,0
CH0000396,436765638,516405,MASTERCARD,DEBIT,AUS,2020-06-25,39.05,17.16,0.404,MEDIUM,0
CH0000397,202355940,465456,VISA,DEBIT,CAN,2024-08-20,116.06,22.25,0.821,LOW,0
CH0000398,686737922,469736,VISA,DEBIT,USA,2023-07-19,21.14,28.96,0.165,LOW,0
CH0000399,966353386,516405,MASTERCARD,PREPAID,USA,2023-03-08,99.94,79.67,0.235,HIGH,0
CH0000400,880741567,549302,MASTERCARD,DEBIT,AUS,2020-11-28,34.85,40.96,0.448,LOW,0
CH0000401,346668807,535017,MASTERCARD,CREDIT,GBR,2022-03-18,17.38,13.9,0.475,HIGH,0
CH0000402,508507193,477394,VISA,DEBIT,DEU,2019-09-30,177.87,276.05,0.406,MEDIUM,0
CH0000403,577914864,443301,VISA,DEBIT,GBR,2019-09-03,193.13,26.85,0.199,LOW,0
CH0000404,323055606,477394,VISA,DEBIT,DEU,2022-05-04,43.31,9.89,0.106,LOW,1
CH0000405,341822784,443301,VISA,CREDIT,GBR,2024-09-27,42.97,14.54,0.162,LOW,0
CH0000406,312996126,408925,VISA,DEBIT,CAN,2018-06-14,54.56,14.59,0.612,LOW,0
CH0000407,995123167,546786,MASTERCARD,DEBIT,GBR,2022-07-28,34.88,12.08,0.083,LOW,0
CH0000408,771412851,546786,MASTERCARD,PREPAID,CAN,2021-04-22,40.16,36.88,0.387,LOW,0
CH0000409,856770734,549302,MASTERCARD,DEBIT,USA,2018-08-30,95.59,5.47,0.271,LOW,0
CH0000410,963229112,409417,VISA,PREPAID,GBR,2020-07-15,350.41,48.88,0.227,HIGH,0
CH0000411,194750271,408925,VISA,DEBIT,CAN,2021-01-18,50.21,44.2,0.224,HIGH,0
CH0000412,893469191,535660,MASTERCARD,DEBIT,GBR,2022-08-25,151.18,20.62,0.171,MEDIUM,0
CH0000413,527878911,477394,VISA,CREDIT,USA,2019-05-10,88.44,46.97,0.488,LOW,0
CH0000414,634990296,535017,MASTERCARD,DEBIT,GBR,2023-08-19,17.5,14.07,0.359,LOW,0
CH0000415,422074977,408925,VISA,DEBIT,CAN,2021-09-04,65.4,16.36,0.19,LOW,0
CH0000416,231555919,546786,MASTERCARD,DEBIT,AUS,2022-07-31,59.14,37.7,0.5,LOW,0
CH0000417,273071197,528539,MASTERCARD,DEBIT,USA,2024-04-15,215.21,23.91,0.042,MEDIUM,0
CH0000418,842197770,548056,MASTERCARD,CREDIT,CAN,2023-01-27,222.32,18.63,0.242,LOW,0
CH0000419,386851511,545873,MASTERCARD,DEBIT,DEU,2023-09-07,90.15,25.33,0.471,LOW,0
CH0000420,931025682,535660,MASTERCARD,PREPAID,IND,2024-05-02,176.16,59.82,0.518,MEDIUM,0
CH0000421,229484739,465456,VISA,DEBIT,GBR,2019-10-27,59.32,58.44,0.112,LOW,0
CH0000422,923740225,535660,MASTERCARD,DEBIT,USA,2020-02-20,163.28,35.01,0.257,MEDIUM,0
CH0000423,638703676,528539,MASTERCARD,DEBIT,GBR,2019-02-07,72.26,21.91,0.289,LOW,0
CH0000424,248978550,556337,MASTERCARD,CREDIT,USA,2024-09-27,160.48,37.07,0.156,HIGH,0
CH0000425,356248073,452647,VISA,CREDIT,GBR,2021-10-14,174.08,16.16,0.432,MEDIUM,0
CH0000426,619674082,420146,VISA,CREDIT,CAN,2020-06-24,118.29,54.67,0.329,MEDIUM,0
CH0000427,238252055,551986,MASTERCARD,DEBIT,USA,2021-08-13,36.85,47.95,0.265,MEDIUM,0
CH0000428,510092134,548056,MASTERCARD,DEBIT,IND,2024-10-09,47.63,86.4,0.088,LOW,0
CH0000429,586255709,408594,VISA,CREDIT,GBR,2021-11-26,121.73,16.75,0.383,MEDIUM,0
CH0000430,119033214,443301,VISA,DEBIT,GBR,2024-02-08,136.29,15.55,0.246,LOW,0
CH0000431,738132556,443301,VISA,CREDIT,CAN,2024-10-27,75.7,37.74,0.371,LOW,0
CH0000432,275339653,497561,VISA,DEBIT,USA,2020-01-02,51.94,23.01,0.215,LOW,0
CH0000433,257177323,443301,VISA,DEBIT,FRA,2024-04-20,77.72,49.38,0.59,LOW,0
CH0000434,847894681,408925,VISA,DEBIT,USA,2022-12-04,53.37,59.78,0.157,LOW,1
CH0000435,486333695,477394,VISA,DEBIT,GBR,2018-03-29,53.61,75.32,0.139,LOW,0
CH0000436,632029433,519127,MASTERCARD,PREPAID,IND,2018-07-15,319.91,28.08,0.114,LOW,0
CH0000437,564395996,477394,VISA,CREDIT,IND,2024-08-30,45.59,45.98,0.151,LOW,0
CH0000438,712643073,477394,VISA,PREPAID,GBR,2022-03-27,100.11,19.88,0.682,LOW,0
CH0000439,822791182,452647,VISA,CREDIT,IND,2022-08-03,75.36,30.89,0.316,LOW,1
CH0000440,454267410,485858,VISA,DEBIT,GBR,2020-09-27,25.0,26.26,0.206,LOW,0
CH0000441,845396080,556337,MASTERCARD,DEBIT,GBR,2020-04-11,24.32,25.43,0.17,LOW,0
CH0000442,386191986,528539,MASTERCARD,DEBIT,GBR,2024-06-09,62.5,80.99,0.244,LOW,0
CH0000443,554073612,409417,VISA,CREDIT,IND,2022-01-28,13.98,12.12,0.212,LOW,0
CH0000444,762412005,452647,VISA,DEBIT,IND,2023-01-21,288.39,27.03,0.422,LOW,0
CH0000445,887504446,409417,VISA,PREPAID,GBR,2018-04-21,49.93,28.0,0.37,LOW,0
CH0000446,813386119,408925,VISA,CREDIT,CAN,2022-12-22,46.78,39.88,0.126,LOW,0
CH0000447,582862218,469736,VISA,CREDIT,CAN,2024-09-23,177.41,14.04,0.296,LOW,0
CH0000448,139127555,465456,VISA,CREDIT,USA,2020-09-23,59.59,22.66,0.421,MEDIUM,0
CH0000449,543775182,465456,VISA,CREDIT,GBR,2019-01-13,112.26,18.96,0.465,LOW,0
CH0000450,263348568,548056,MASTERCARD,CREDIT,GBR,2019-05-24,42.18,7.02,0.348,LOW,0
CH0000451,900204924,465456,VISA,CREDIT,GBR,2024-01-15,69.15,54.46,0.051,LOW,0
CH0000452,313070383,465456,VISA,DEBIT,FRA,2019-12-06,144.72,11.22,0.334,LOW,0
CH0000453,305262845,497561,VISA,CREDIT,CAN,2023-07-26,33.47,10.36,0.492,LOW,0
CH0000454,324448817,452647,VISA,DEBIT,GBR,2023-12-21,101.72,47.87,0.475,LOW,1
CH0000455,678309633,443887,VISA,CREDIT,USA,2021-05-18,9.65,22.18,0.123,LOW,0
CH0000456,614109385,408925,VISA,CREDIT,GBR,2019-07-03,183.53,22.64,0.159,MEDIUM,0
CH0000457,953956785,443301,VISA,DEBIT,GBR,2019-01-21,42.73,22.9,0.765,HIGH,0
CH0000458,474636182,485858,VISA,CREDIT,GBR,2020-10-07,62.27,51.66,0.389,LOW,0
CH0000459,354050346,532518,MASTERCARD,DEBIT,GBR,2022-02-24,61.66,19.47,0.297,LOW,0
CH0000460,144328707,528539,MASTERCARD,CREDIT,GBR,2020-12-26,30.57,38.75,0.208,HIGH,0
CH0000461,106368317,409417,VISA,CREDIT,GBR,2022-12-18,28.75,13.67,0.1,MEDIUM,0
CH0000462,436252724,409417,VISA,CREDIT,USA,2024-01-13,101.2,33.05,0.229,LOW,0
CH0000463,933235654,516405,MASTERCARD,CREDIT,USA,2022-03-26,105.07,46.6,0.365,MEDIUM,0
CH0000464,904192855,549302,MASTERCARD,DEBIT,USA,2023-10-22,32.84,63.0,0.348,LOW,0
CH0000465,191504712,443301,VISA,DEBIT,GBR,2024-04-23,102.81,10.7,0.269,LOW,0
CH0000466,183988903,465456,VISA,CREDIT,USA,2019-11-24,104.2,22.69,0.3,MEDIUM,0
CH0000467,850112697,452647,VISA,DEBIT,USA,2019-04-13,49.28,70.74,0.254,LOW,0
CH0000468,196067825,548056,MASTERCARD,DEBIT,FRA,2019-11-19,23.69,47.14,0.22,LOW,0
CH0000469,146765679,443887,VISA,DEBIT,GBR,2018-10-05,64.71,24.06,0.324,LOW,0
CH0000470,463683418,469736,VISA,DEBIT,USA,2021-09-02,89.31,27.17,0.043,LOW,0
CH0000471,720445038,469736,VISA,PREPAID,GBR,2020-05-18,63.62,32.4,0.222,LOW,0
CH0000472,189201827,408594,VISA,DEBIT,GBR,2023-07-31,41.51,21.68,0.212,LOW,0
CH0000473,853417937,497561,VISA,DEBIT,USA,2021-12-10,96.89,37.65,0.244,LOW,0
CH0000474,859217455,549302,MASTERCARD,PREPAID,CAN,2024-04-08,183.51,36.39,0.504,LOW,0
CH0000475,912387828,546786,MASTERCARD,PREPAID,ESP,2020-10-18,36.01,13.89,0.36,MEDIUM,0
CH0000476,981613611,443301,VISA,DEBIT,USA,2021-12-31,52.54,20.21,0.505,MEDIUM,0
CH0000477,821823291,465456,VISA,PREPAID,GBR,2021-03-20,598.55,20.65,0.483,LOW,0
CH0000478,621428097,532518,MASTERCARD,DEBIT,CAN,2019-03-04,84.16,23.26,0.107,LOW,1
CH0000479,801529785,497561,VISA,CREDIT,GBR,2024-08-07,24.2,31.88,0.284,LOW,0
CH0000480,665037477,477394,VISA,DEBIT,USA,2021-12-09,45.51,30.21,0.238,MEDIUM,0
CH0000481,678234947,408594,VISA,DEBIT,AUS,2022-04-13,36.4,17.6,0.602,HIGH,0
CH0000482,654655682,532518,MASTERCARD,DEBIT,USA,2019-12-11,90.41,60.59,0.227,LOW,0
CH0000483,801096718,551986,MASTERCARD,CREDIT,USA,2020-07-04,85.3,27.2,0.4,LOW,0
CH0000484,765138664,528539,MASTERCARD,DEBIT,GBR,2020-01-29,40.08,65.25,0.454,LOW,0
CH0000485,221096987,545873,MASTERCARD,DEBIT,GBR,2019-03-20,294.43,64.34,0.269,LOW,0
CH0000486,843449390,452647,VISA,CREDIT,ESP,2022-12-08,71.39,14.36,0.571,LOW,0
CH0000487,582461231,452647,VISA,DEBIT,GBR,2022-07-10,46.31,20.2,0.298,LOW,0
CH0000488,562800582,443301,VISA,PREPAID,GBR,2022-08-09,25.11,21.11,0.18,LOW,0
CH0000489,970285124,549302,MASTERCARD,DEBIT,USA,2019-05-30,32.6,32.72,0.287,LOW,0
CH0000490,871814928,545873,MASTERCARD,DEBIT,GBR,2021-10-22,24.61,41.92,0.347,LOW,0
CH0000491,850328658,443887,VISA,DEBIT,GBR,2019-10-31,57.26,29.61,0.254,MEDIUM,0
CH0000492,516519428,528539,MASTERCARD,DEBIT,GBR,2023-04-18,32.85,19.48,0.352,LOW,0
CH0000493,805724057,420146,VISA,DEBIT,USA,2018-09-01,124.86,73.04,0.39,MEDIUM,0
CH0000494,446580545,477394,VISA,CREDIT,USA,2021-09-05,41.78,20.84,0.234,LOW,1
CH0000495,717548932,469736,VISA,CREDIT,CAN,2018-04-06,130.6,42.31,0.165,LOW,0
CH0000496,675606943,535017,MASTERCARD,DEBIT,GBR,2021-12-06,98.81,26.51,0.597,MEDIUM,0
CH0000497,324818834,519127,MASTERCARD,DEBIT,FRA,2024-09-01,111.77,26.07,0.214,LOW,0
CH0000498,339816985,497561,VISA,CREDIT,GBR,2023-03-05,136.65,40.62,0.292,LOW,1
CH0000499,155019830,519127,MASTERCARD,DEBIT,GBR,2021-12-29,328.54,68.43,0.192,MEDIUM,0
CH0000500,225791569,528539,MASTERCARD,CREDIT,FRA,2024-01-20,33.81,32.56,0.397,LOW,0
CH0000501,490256786,532518,MASTERCARD,PREPAID,AUS,2019-09-21,131.21,20.22,0.177,LOW,0
CH0000502,248608658,535017,MASTERCARD,DEBIT,GBR,2022-08-06,91.7,65.89,0.521,LOW,0
CH0000503,475200431,409417,VISA,CREDIT,USA,2019-05-21,156.12,36.46,0.214,LOW,0
CH0000504,643759766,551986,MASTERCARD,PREPAID,AUS,2018-06-07,72.87,30.03,0.181,LOW,0
CH0000505,404413210,548056,MASTERCARD,CREDIT,GBR,2024-05-23,170.85,50.23,0.533,MEDIUM,0
CH0000506,430760628,516405,MASTERCARD,PREPAID,GBR,2023-01-25,23.73,32.9,0.237,MEDIUM,0
CH0000507,554548498,443301,VISA,DEBIT,USA,2020-11-06,29.86,118.41,0.576,LOW,0
CH0000508,429753204,516405,MASTERCARD,CREDIT,AUS,2019-02-06,42.29,27.14,0.411,LOW,0
CH0000509,763250155,519127,MASTERCARD,DEBIT,USA,2018-11-16,62.82,54.04,0.521,MEDIUM,0
CH0000510,394746007,469736,VISA,DEBIT,USA,2023-08-21,69.21,35.35,0.416,LOW,0
CH0000511,490507080,556337,MASTERCARD,PREPAID,FRA,2023-06-02,36.89,35.28,0.559,MEDIUM,0
